DOCUMENT_NAME,chunk_id,chunk_sequence_number,chunk_type,chunk_content_raw,chunk_content,chunk_text_length,chunk_word_count,page,box_l,box_t,box_r,box_b,prev_chunk_id,next_chunk_id,chunk_image_path,processed_at,ade_version,model_version
Common_cold_clinincal_evidence.pdf,8a8cda66-fc8e-4073-887d-8f858002026f,39,text,"<a id='8a8cda66-fc8e-4073-887d-8f858002026f'></a>

**OPTION DECONGESTANTS FOR SHORT-TERM RELIEF**
* For GRADE evaluation of interventions for Common cold, see table, p 26.
* Nasal and oral decongestants reduce nasal congestion over 3 to 10 hours, but we don't know whether they are effective in the longer term (>10 hours).
* Phenylpropanolamine has been associated with an increased risk of haemorrhagic stroke.","**OPTION DECONGESTANTS FOR SHORT-TERM RELIEF**
* For GRADE evaluation of interventions for Common cold, see table, p 26.
* Nasal and oral decongestants reduce nasal congestion over 3 to 10 hours, but we don't know whether they are effective in the longer term (>10 hours).
* Phenylpropanolamine has been associated with an increased risk of haemorrhagic stroke.",361,57,4,0.110066324,0.129324868,0.890288115,0.230858818,39d86bb5-f912-4a15-b559-baf54a1d6cc3,9ccc1aa1-24e0-46d4-9ae8-b947cfb1dfc3,results_folder/chunk_images/Common_cold_clinincal_evidence/page_4/text.8a8cda66-fc8e-4073-887d-8f858002026f.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,9ccc1aa1-24e0-46d4-9ae8-b947cfb1dfc3,40,text,"<a id='9ccc1aa1-24e0-46d4-9ae8-b947cfb1dfc3'></a>

## Benefits and harms
### Decongestants for short-term relief versus placebo:
We found one systematic review (search date 2006, 6 RCTs, 642 adults with naturally acquired colds; see further information on studies) [11] and one subsequent RCT. [12] We found one further case-control study that reported on adverse effects. [13]","## Benefits and harms
### Decongestants for short-term relief versus placebo:
We found one systematic review (search date 2006, 6 RCTs, 642 adults with naturally acquired colds; see further information on studies) [11] and one subsequent RCT. [12] We found one further case-control study that reported on adverse effects. [13]",326,50,4,0.110369027,0.241219223,0.890503943,0.321300566,8a8cda66-fc8e-4073-887d-8f858002026f,2a77ad15-e83b-430c-8b43-05c579795808,results_folder/chunk_images/Common_cold_clinincal_evidence/page_4/text.9ccc1aa1-24e0-46d4-9ae8-b947cfb1dfc3.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,2a77ad15-e83b-430c-8b43-05c579795808,41,text,"<a id='2a77ad15-e83b-430c-8b43-05c579795808'></a>

**Symptom severity**
Compared with placebo for short-term relief A single dose of a decongestant (oral norephedrine, topical oxymetazoline, oral pseudoephedrine, nasal xylometazoline) may be marginally more effective than placebo at reducing congestion at 3 to 10 hours (low-quality evidence).","**Symptom severity**
Compared with placebo for short-term relief A single dose of a decongestant (oral norephedrine, topical oxymetazoline, oral pseudoephedrine, nasal xylometazoline) may be marginally more effective than placebo at reducing congestion at 3 to 10 hours (low-quality evidence).",293,39,4,0.110462934,0.341229081,0.890297055,0.397580862,9ccc1aa1-24e0-46d4-9ae8-b947cfb1dfc3,a9ac794a-4eeb-423a-b45c-1343841b9795,results_folder/chunk_images/Common_cold_clinincal_evidence/page_4/text.2a77ad15-e83b-430c-8b43-05c579795808.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,a9ac794a-4eeb-423a-b45c-1343841b9795,42,table,"<a id='a9ac794a-4eeb-423a-b45c-1343841b9795'></a>

<table id=""4-1"">
<tr><td id=""4-2"">Ref</td><td id=""4-3"">Population</td><td id=""4-4"">Outcome, Interventions</td><td id=""4-5"">Results and statistical analysis</td><td id=""4-6"">Effect size</td><td id=""4-7"">Favours</td></tr>
<tr><td id=""4-8"" colspan=""6"">Nasal congestion</td></tr>
<tr><td id=""4-9"">[11] Systematic review</td><td id=""4-a"">642 adults 6 RCTs in this analysis</td><td id=""4-b"">Congestion (measured on a subjective scale from 0–1), 3 to 10 hours with single dose of decongestant (oral norephedrine, topical oxymetazoline, or oral pseu- doephedrine) with placebo Absolute results not reported</td><td id=""4-c"">WMD -0.06 95% CI -0.09 to -0.03</td><td id=""4-d"">three circles (visual only)</td><td id=""4-e"">decongestants</td></tr>
<tr><td id=""4-f"">[11] Systematic review</td><td id=""4-g"">606 adults 6 RCTs in this analysis</td><td id=""4-h"">Objective nasal airways resis- tance, 3 to 10 hours with single dose of decongestant (oral norephedrine, topical oxymetazoline, or oral pseu- doephedrine) with placebo Absolute results not reported</td><td id=""4-i"">SMD -0.24 95% CI -0.4 to -0.08</td><td id=""4-j"">three circles (visual only)</td><td id=""4-k"">decongestants</td></tr>
<tr><td id=""4-l"">[12] RCT</td><td id=""4-m"">61 adults with common cold</td><td id=""4-n"">Median time to onset of subjec- tive relief of nasal congestion (measured by visual analogue scale [VAS] score 0–100) 1.7 minutes with xylometazoline nasal spray 3 times per day 1.5 minutes with placebo (saline solution) 3 times per day</td><td id=""4-o"">Reported as no significant differ- ence P value not reported</td><td id=""4-p"">double-headed arrow (visual only)</td><td id=""4-q"">Not significant</td></tr>
<tr><td id=""4-r"">[12] RCT</td><td id=""4-s"">61 adults with common cold</td><td id=""4-t"">Subjective relief of nasal congestion (mean VAS score from 0–100, with 0 = nose completely clear and 100 = nose completely blocked) , over first 30 minutes after dosing (assessed every 5 minutes over 30 minute period)</td><td id=""4-u"">P <0.025 (P value relates to the whole 30-minute period) Congestion was also significantly lower with xylometazoline at all individual 5-minute time points over the first 30 minutes</td><td id=""4-v"">three circles visual</td><td id=""4-w"">xylometazoline</td></tr>
</table>","<table id=""4-1"">
<tr><td id=""4-2"">Ref</td><td id=""4-3"">Population</td><td id=""4-4"">Outcome, Interventions</td><td id=""4-5"">Results and statistical analysis</td><td id=""4-6"">Effect size</td><td id=""4-7"">Favours</td></tr>
<tr><td id=""4-8"" colspan=""6"">Nasal congestion</td></tr>
<tr><td id=""4-9"">[11] Systematic review</td><td id=""4-a"">642 adults 6 RCTs in this analysis</td><td id=""4-b"">Congestion (measured on a subjective scale from 0–1), 3 to 10 hours with single dose of decongestant (oral norephedrine, topical oxymetazoline, or oral pseu- doephedrine) with placebo Absolute results not reported</td><td id=""4-c"">WMD -0.06 95% CI -0.09 to -0.03</td><td id=""4-d"">three circles (visual only)</td><td id=""4-e"">decongestants</td></tr>
<tr><td id=""4-f"">[11] Systematic review</td><td id=""4-g"">606 adults 6 RCTs in this analysis</td><td id=""4-h"">Objective nasal airways resis- tance, 3 to 10 hours with single dose of decongestant (oral norephedrine, topical oxymetazoline, or oral pseu- doephedrine) with placebo Absolute results not reported</td><td id=""4-i"">SMD -0.24 95% CI -0.4 to -0.08</td><td id=""4-j"">three circles (visual only)</td><td id=""4-k"">decongestants</td></tr>
<tr><td id=""4-l"">[12] RCT</td><td id=""4-m"">61 adults with common cold</td><td id=""4-n"">Median time to onset of subjec- tive relief of nasal congestion (measured by visual analogue scale [VAS] score 0–100) 1.7 minutes with xylometazoline nasal spray 3 times per day 1.5 minutes with placebo (saline solution) 3 times per day</td><td id=""4-o"">Reported as no significant differ- ence P value not reported</td><td id=""4-p"">double-headed arrow (visual only)</td><td id=""4-q"">Not significant</td></tr>
<tr><td id=""4-r"">[12] RCT</td><td id=""4-s"">61 adults with common cold</td><td id=""4-t"">Subjective relief of nasal congestion (mean VAS score from 0–100, with 0 = nose completely clear and 100 = nose completely blocked) , over first 30 minutes after dosing (assessed every 5 minutes over 30 minute period)</td><td id=""4-u"">P <0.025 (P value relates to the whole 30-minute period) Congestion was also significantly lower with xylometazoline at all individual 5-minute time points over the first 30 minutes</td><td id=""4-v"">three circles visual</td><td id=""4-w"">xylometazoline</td></tr>
</table>",2263,264,4,0.110800296,0.398259073,0.889710307,0.919080853,2a77ad15-e83b-430c-8b43-05c579795808,0bef18b0-e814-42a9-b962-2ed8773fdc15,results_folder/chunk_images/Common_cold_clinincal_evidence/page_4/table.a9ac794a-4eeb-423a-b45c-1343841b9795.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,0bef18b0-e814-42a9-b962-2ed8773fdc15,43,marginalia,"<a id='0bef18b0-e814-42a9-b962-2ed8773fdc15'></a>

© BMJ Publishing Group Ltd 2011. All rights reserved.",© BMJ Publishing Group Ltd 2011. All rights reserved.,53,9,4,0.112933308,0.929176807,0.36640048,0.943088531,a9ac794a-4eeb-423a-b45c-1343841b9795,f784062d-33ca-4dbd-809b-fb2dbec48907,results_folder/chunk_images/Common_cold_clinincal_evidence/page_4/marginalia.0bef18b0-e814-42a9-b962-2ed8773fdc15.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,f784062d-33ca-4dbd-809b-fb2dbec48907,44,marginalia,"<a id='f784062d-33ca-4dbd-809b-fb2dbec48907'></a>

5",5,1,1,4,0.867305219,0.927071691,0.888916194,0.942468047,0bef18b0-e814-42a9-b962-2ed8773fdc15,cecf1213-2711-4c74-9b7f-ee6df9004e72,results_folder/chunk_images/Common_cold_clinincal_evidence/page_4/marginalia.f784062d-33ca-4dbd-809b-fb2dbec48907.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,cecf1213-2711-4c74-9b7f-ee6df9004e72,45,text,"<a id='cecf1213-2711-4c74-9b7f-ee6df9004e72'></a>

Respiratory disorders (acute)",Respiratory disorders (acute),29,3,4,0.893940389,0.031911671,0.939341247,0.337581724,f784062d-33ca-4dbd-809b-fb2dbec48907,3133c3ea-9689-4c34-8fe4-21aff4ebeee5,results_folder/chunk_images/Common_cold_clinincal_evidence/page_4/text.cecf1213-2711-4c74-9b7f-ee6df9004e72.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,3133c3ea-9689-4c34-8fe4-21aff4ebeee5,46,text,"<a id='3133c3ea-9689-4c34-8fe4-21aff4ebeee5'></a>

Common cold",Common cold,11,2,5,0.671738744,0.032250553,0.888650775,0.060047552,cecf1213-2711-4c74-9b7f-ee6df9004e72,1387a134-926c-4426-bb33-36517d25c590,results_folder/chunk_images/Common_cold_clinincal_evidence/page_5/text.3133c3ea-9689-4c34-8fe4-21aff4ebeee5.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,1387a134-926c-4426-bb33-36517d25c590,47,table,"<a id='1387a134-926c-4426-bb33-36517d25c590'></a>

<table id=""5-1"">
<tr><td id=""5-2"">Ref (type)</td><td id=""5-3"">Population</td><td id=""5-4"">Outcome, Interventions</td><td id=""5-5"">Results and statistical analysis</td><td id=""5-6"">Effect size</td><td id=""5-7"">Favours</td></tr>
<tr><td id=""5-8""></td><td id=""5-9""></td><td id=""5-a"">Range 24.7 mm to 25.7 mm with xylometazoline nasal spray 3 times per day Range 35.8 mm to 36.7 mm with placebo (saline solution) 3 times per day Absolute results reported graphically</td><td id=""5-b""></td><td id=""5-c""></td><td id=""5-d""></td></tr>
<tr><td id=""5-e"">[12] RCT</td><td id=""5-f"">61 adults with common cold</td><td id=""5-g"">Subjective peak relief of nasal congestion (mean VAS score from 0–100, with 0 = nose completely clear and 100 = nose completely blocked) 20.7 mm with xylometazoline nasal spray 3 times per day 31.5 mm with placebo (saline solution) 3 times per day</td><td id=""5-h"">P = 0.03</td><td id=""5-i"">three circles (visual only)</td><td id=""5-j"">xylometazoline</td></tr>
<tr><td id=""5-k"">[12] RCT</td><td id=""5-l"">61 adults with common cold</td><td id=""5-m"">Median time to subjective peak relief of nasal congestion 30 minutes with xylometazoline nasal spray 3 times per day 30 minutes with placebo (saline solution) 3 times per day Absolute results not reported</td><td id=""5-n"">Reported as no significant difference P value not reported</td><td id=""5-o"">double-headed arrow (visual only)</td><td id=""5-p"">Not significant</td></tr>
<tr><td id=""5-q"">[12] RCT</td><td id=""5-r"">61 adults with common cold</td><td id=""5-s"">Total cold symptom score (individual symptoms of runny nose, blocked nose, sore throat, cough, sneezing, and ear ache, each assessed on a 4-point scale where 0 = not present, 1 = mild, 2 = moderate, and 3 = severe), day 1 of treatment 25.71 with xylometazoline nasal spray 3 times per day 35.79 with placebo (saline solution) 3 times per day Absolute results not reported</td><td id=""5-t"">P = 0.022</td><td id=""5-u"">three circles (visual only)</td><td id=""5-v"">xylometazoline</td></tr>
</table>","<table id=""5-1"">
<tr><td id=""5-2"">Ref (type)</td><td id=""5-3"">Population</td><td id=""5-4"">Outcome, Interventions</td><td id=""5-5"">Results and statistical analysis</td><td id=""5-6"">Effect size</td><td id=""5-7"">Favours</td></tr>
<tr><td id=""5-8""></td><td id=""5-9""></td><td id=""5-a"">Range 24.7 mm to 25.7 mm with xylometazoline nasal spray 3 times per day Range 35.8 mm to 36.7 mm with placebo (saline solution) 3 times per day Absolute results reported graphically</td><td id=""5-b""></td><td id=""5-c""></td><td id=""5-d""></td></tr>
<tr><td id=""5-e"">[12] RCT</td><td id=""5-f"">61 adults with common cold</td><td id=""5-g"">Subjective peak relief of nasal congestion (mean VAS score from 0–100, with 0 = nose completely clear and 100 = nose completely blocked) 20.7 mm with xylometazoline nasal spray 3 times per day 31.5 mm with placebo (saline solution) 3 times per day</td><td id=""5-h"">P = 0.03</td><td id=""5-i"">three circles (visual only)</td><td id=""5-j"">xylometazoline</td></tr>
<tr><td id=""5-k"">[12] RCT</td><td id=""5-l"">61 adults with common cold</td><td id=""5-m"">Median time to subjective peak relief of nasal congestion 30 minutes with xylometazoline nasal spray 3 times per day 30 minutes with placebo (saline solution) 3 times per day Absolute results not reported</td><td id=""5-n"">Reported as no significant difference P value not reported</td><td id=""5-o"">double-headed arrow (visual only)</td><td id=""5-p"">Not significant</td></tr>
<tr><td id=""5-q"">[12] RCT</td><td id=""5-r"">61 adults with common cold</td><td id=""5-s"">Total cold symptom score (individual symptoms of runny nose, blocked nose, sore throat, cough, sneezing, and ear ache, each assessed on a 4-point scale where 0 = not present, 1 = mild, 2 = moderate, and 3 = severe), day 1 of treatment 25.71 with xylometazoline nasal spray 3 times per day 35.79 with placebo (saline solution) 3 times per day Absolute results not reported</td><td id=""5-t"">P = 0.022</td><td id=""5-u"">three circles (visual only)</td><td id=""5-v"">xylometazoline</td></tr>
</table>",2018,250,5,0.109970719,0.065357506,0.890254974,0.643627524,3133c3ea-9689-4c34-8fe4-21aff4ebeee5,683c6d1c-3898-4957-86f8-cbacf8130f4a,results_folder/chunk_images/Common_cold_clinincal_evidence/page_5/table.1387a134-926c-4426-bb33-36517d25c590.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,683c6d1c-3898-4957-86f8-cbacf8130f4a,48,text,"<a id='683c6d1c-3898-4957-86f8-cbacf8130f4a'></a>

Complications",Complications,13,1,5,0.11209929,0.653664351,0.230658233,0.672285676,1387a134-926c-4426-bb33-36517d25c590,08b1ec1e-b3fa-4c56-b3b2-69ebb8d6f1c7,results_folder/chunk_images/Common_cold_clinincal_evidence/page_5/text.683c6d1c-3898-4957-86f8-cbacf8130f4a.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,08b1ec1e-b3fa-4c56-b3b2-69ebb8d6f1c7,49,text,"<a id='08b1ec1e-b3fa-4c56-b3b2-69ebb8d6f1c7'></a>

No data from the following reference on this outcome. [11] [12]",No data from the following reference on this outcome. [11] [12],63,11,5,0.111504495,0.705117047,0.532963812,0.726367772,683c6d1c-3898-4957-86f8-cbacf8130f4a,43414303-36fc-4602-803f-bae08d3de018,results_folder/chunk_images/Common_cold_clinincal_evidence/page_5/text.08b1ec1e-b3fa-4c56-b3b2-69ebb8d6f1c7.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,43414303-36fc-4602-803f-bae08d3de018,50,text,"<a id='43414303-36fc-4602-803f-bae08d3de018'></a>

## Adverse effects",## Adverse effects,18,3,5,0.11013408,0.74541831,0.241595671,0.76330471,08b1ec1e-b3fa-4c56-b3b2-69ebb8d6f1c7,27f2ecce-f3a3-4937-aa6f-d09360dda5e3,results_folder/chunk_images/Common_cold_clinincal_evidence/page_5/text.43414303-36fc-4602-803f-bae08d3de018.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,27f2ecce-f3a3-4937-aa6f-d09360dda5e3,51,table,"<a id='27f2ecce-f3a3-4937-aa6f-d09360dda5e3'></a>

<table id=""5-w"">
<tr><td id=""5-x"">Ref(type)</td><td id=""5-y"">Population</td><td id=""5-z"">Outcome, Interventions</td><td id=""5-A"">Results and statisticalanalysis</td><td id=""5-B"">Effectsize</td><td id=""5-C"">Favours</td></tr>
<tr><td id=""5-D"" colspan=""6"">Adverse effects</td></tr>
<tr><td id=""5-E"">[11]</td><td id=""5-F"">448 adults</td><td id=""5-G"">Adverse effects</td><td id=""5-H"">OR 1.43</td><td id=""5-I""></td><td id=""5-J""></td></tr>
<tr><td id=""5-K"">Systematicreview</td><td id=""5-L"">2 RCTs in thisanalysis</td><td id=""5-M"">25/226 (11%) with single dose ofdecongestant (oral norephedrine,topical oxymetazoline, or oralpseudoephedrine)</td><td id=""5-N"">95% CI 0.75 to 2.72</td><td id=""5-O"">double-headed arrow</td><td id=""5-P"">Not significant</td></tr>
</table>","<table id=""5-w"">
<tr><td id=""5-x"">Ref(type)</td><td id=""5-y"">Population</td><td id=""5-z"">Outcome, Interventions</td><td id=""5-A"">Results and statisticalanalysis</td><td id=""5-B"">Effectsize</td><td id=""5-C"">Favours</td></tr>
<tr><td id=""5-D"" colspan=""6"">Adverse effects</td></tr>
<tr><td id=""5-E"">[11]</td><td id=""5-F"">448 adults</td><td id=""5-G"">Adverse effects</td><td id=""5-H"">OR 1.43</td><td id=""5-I""></td><td id=""5-J""></td></tr>
<tr><td id=""5-K"">Systematicreview</td><td id=""5-L"">2 RCTs in thisanalysis</td><td id=""5-M"">25/226 (11%) with single dose ofdecongestant (oral norephedrine,topical oxymetazoline, or oralpseudoephedrine)</td><td id=""5-N"">95% CI 0.75 to 2.72</td><td id=""5-O"">double-headed arrow</td><td id=""5-P"">Not significant</td></tr>
</table>",760,53,5,0.10967043,0.785008967,0.891281843,0.923772156,43414303-36fc-4602-803f-bae08d3de018,0dd033a2-030f-4bf4-aa9e-b83a1235b7e1,results_folder/chunk_images/Common_cold_clinincal_evidence/page_5/table.27f2ecce-f3a3-4937-aa6f-d09360dda5e3.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
Common_cold_clinincal_evidence.pdf,0dd033a2-030f-4bf4-aa9e-b83a1235b7e1,52,text,"<a id='0dd033a2-030f-4bf4-aa9e-b83a1235b7e1'></a>

© BMJ Publishing Group Ltd 2011. All rights reserved.",© BMJ Publishing Group Ltd 2011. All rights reserved.,53,9,5,0.112854555,0.929574847,0.365462422,0.942211509,27f2ecce-f3a3-4937-aa6f-d09360dda5e3,af7c1390-7dd5-4dc7-9627-d0328aab1037,results_folder/chunk_images/Common_cold_clinincal_evidence/page_5/text.0dd033a2-030f-4bf4-aa9e-b83a1235b7e1.png,2025-10-29T04:41:31.169803+00:00,0.18.3,dpt-2-20250919
